,Flight Record,Flight Date (Exact),Tail Number,Airframe,Fleet,Takeoff Airport Code,Landing Airport Code,P14: Event Record,P14: Event Type,P14: Severity,P14: False Positive,P14: Start of Event - 10 seconds Seconds (From Start of File),P14: End of Event + 10 seconds Seconds (From Start of File),P14: Data Dropouts (seconds),P14: Error b/w GMT and Recorded Time around event (%),P14: Estimated Nav Error at Start of Event (nm),P14: Standard Deviation of Sample Rate of GMT (Event Interval +/- 30 Seconds (Hz),P14: Flap Handle Position at Start of Event,P14: Speed Brake Handle Position at Start of Event (deg),P14: Flap Position at Start of Event (deg+=TED),P14: Duration of Event (Seconds),P14: Terrain Elevation at Start of Event (ft),P14: Uncertainty in Touchdown Position based on Recorded Position (ft),target
1585,2539018,2019-03-05 19:52:32+00:00,VH-VZA,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41448025,Airborne Speed High,Level 3,Not a False Positive,549.0,570.0,4.0,0.0005548650568181819,0.034659742422342,0.0,5.0,-0.8263902068138123,5.180015563964844,1.0,395.1579284667969,99.99999181704001,0
1586,2538657,2019-03-05 02:16:02+00:00,VH-VXM,737-800,QFA - 737-800 (1024 wps),YPPH,YSOL,41448401,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,650.5,670.5,6.0,-9.5367431640625e-05,0.027410727435009444,0.0,5.0,-0.18336987495422363,5.1087528950459244,0.0,55.38691711425781,99.99999181704001,0
1587,2538653,2019-03-05 01:50:36+00:00,VH-VXB,737-800,QFA - 737-800 (1024 wps),YPPH,YSSY,41448504,Climb Speed High,Level 2,Not a False Positive,492.0,514.0,2.0,-0.0002126224705430328,0.02048774949319886,0.0,5.0,-0.7344724535942078,4.993988758808857,2.0,47.49751663208008,99.99999181704001,0
1588,2538510,2019-03-05 00:18:26+00:00,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YGIA,YPPH,41448647,GPWS: Sink Rate,Level 2,Not a False Positive,6393.0,6415.0,2.0,0.00013914264616419057,0.006269151630992133,0.0,30.0,4.38247013092041,29.980497996012367,2.0,77.78993225097656,99.99999181704001,0
1589,2537854,2019-03-04 00:38:57+00:00,VH-VYA,737-800,QFA - 737-800 (1024 wps),YSSY,YPPH,41449588,Deep Touchdown,Level 2,Not a False Positive,16136.75,16156.75,0.0,0.00026226043701171875,0.02249267062369008,0.0,30.0,5.64836859703064,30.429745992024742,0.0,58.26988887786865,99.99999181704001,0
1590,2537421,2019-03-03 23:12:40+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41449717,Climb Speed High,Level 2,Not a False Positive,430.0,450.0,2.0,0.0041961669921875,0.01609439008482356,0.0,1.0,-0.09158669412136078,1.021435028467423,0.0,-3.1294336318969727,99.99999181704001,0
1591,2536068,2019-03-03 01:17:00+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41450640,Airborne Speed High,Level 2,Not a False Positive,904.0,924.0,2.0,-9.5367431640625e-05,0.044210010708339784,0.0,1.0,-0.8263902068138123,1.0124205564841247,0.0,405.0047607421875,99.99999181704001,0
1592,2535955,2019-03-02 21:19:53+00:00,VH-VXO,737-800,QFA - 737-800 (1024 wps),YPPH,YGIA,41450836,Deep Touchdown,Level 2,Not a False Positive,6096.0,6116.0,2.0,-0.00152587890625,0.02500319624576476,0.0,30.0,3.837063789367676,30.195370992024742,0.0,1406.953857421875,99.99999181704001,0
1593,2535566,2019-03-01 23:46:53+00:00,VH-VYK,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,41451306,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,6338.0,6419.5,8.0,-0.00015447947604597107,0.022435461759766774,0.0,40.0,4.200743198394775,40.0,61.5,12.200447082519531,99.99999181704001,0
1594,2535341,2019-03-01 05:49:26+00:00,VH-VYF,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41451572,High Rate of Descent 1000 ft HAT -> 500 HAT,Level 2,Not a False Positive,5663.0,5693.0,2.0,0.0006749079777644231,0.004507564906780587,0.0,30.0,4.200743198394775,30.019589742024742,10.0,320.8111877441406,99.99999181704001,0
1595,2535188,2019-03-01 06:54:16+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41451871,Rotation Speed High,Level 2,Not a False Positive,751.5,771.5,2.0,-9.5367431640625e-05,0.02713409453900816,0.0,5.0,-1.378301739692688,5.0374897106273755,0.0,9.438605785369873,99.99999181704001,0
1596,2534741,2019-02-28 20:28:48+00:00,VH-VYC,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41452325,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,4359.0,4394.0,2.0,0.0010172526041666667,0.006864113413771789,0.0,0.0,-1.5624268054962158,0.014252554725956273,15.0,437.2767333984375,99.99999181704001,0
1597,2534046,2019-02-28 08:49:26+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41452604,High Vertical Acceleration at Landing,Level 3,Not a False Positive,7613.5,7639.5,2.0,-0.0004359654017857143,0.01817358336494295,0.0,30.0,1.7400599718093872,30.253964742024742,6.0,342.010009765625,99.99999181704001,0
1598,2533889,2019-02-28 03:05:54+00:00,VH-VZK,737-800,QFA - 737-800 (1024 wps),YPPH,YSSY,41452999,TCAS Resolution Advisory,Level 2,Not a False Positive,14785.0,14826.0,16.0,-0.0005519136469414893,0.0028401094044650456,0.0,5.0,-1.2862682342529297,5.2037697869378166,21.0,-25.544206619262695,99.99999181704001,0
1599,2533709,2019-02-28 02:19:17+00:00,VH-VXE,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41453039,Deep Touchdown,Level 2,Not a False Positive,4921.5,4941.5,4.0,-9.5367431640625e-05,0.024755990971238942,0.0,30.0,4.38247013092041,30.000043869018555,0.0,8.98351764678955,99.99999181704001,0
1600,2540376,2019-03-07 04:23:05+00:00,VH-VXA,737-800,QFA - 737-800 (1024 wps),YBBN,YPAD,41446491,Rotation Speed High,Level 2,Not a False Positive,617.75,637.75,0.0,-9.5367431640625e-05,0.06947937642583918,0.0,5.0,-0.36699384450912476,5.180015563964844,0.0,5.516119003295898,99.99999181704001,0
1601,2532058,2019-02-26 23:21:20+00:00,VH-VXP,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41454152,Late Landing Flap Selection,Level 2,Not a False Positive,5219.0,5239.0,0.0,-5.9604644775390625e-06,0.0072322415638546534,0.0,40.0,4.200743198394775,31.60162353515625,0.0,449.35467529296875,99.99999181704001,0
1603,2529593,2019-02-24 03:33:02+00:00,VH-VXD,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,41456940,Pitch Rate Low During Rotation,Level 2,Not a False Positive,975.0,999.0,2.0,0.00036608788274949597,0.04128648624360895,0.0,1.0,-0.4588346481323242,1.016927768022586,4.0,388.64447021484375,99.99999181704001,0
1604,2529494,2019-02-23 23:26:15+00:00,VH-VXL,737-800,QFA - 737-800 (1024 wps),YMML,YBCS,41457246,Approach Speed Low below 1000 ft (Vref),Level 2,Not a False Positive,13466.0,13487.0,8.0,-0.00015447947604597107,0.007259755648567518,0.0,40.0,4.200743198394775,39.82428487141927,1.0,5.050878524780273,99.99999181704001,0
1605,2529373,2019-02-23 19:51:48+00:00,VH-XZE,737-800,QFA - 737-800 (1024 wps),NZAA,YSSY,41457343,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,12586.0,12608.0,0.0,-0.0030267434042008197,0.02696957385509472,0.0,30.0,3.837063789367676,30.136777242024742,2.0,16.444190979003906,99.99999181704001,0
1606,2529157,2019-02-23 02:56:20+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YBAS,YSSY,41457620,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,10234.0,10256.0,2.0,-0.0002126224705430328,0.022861813463749447,0.0,30.0,4.109851360321045,30.312558492024742,2.0,10.855780601501465,99.99999181704001,0
1607,2528781,2019-02-22 03:32:51+00:00,VH-VXN,737-800,QFA - 737-800 (1024 wps),YBBN,UNKNOWN,41458097,Rotation Speed High,Level 2,Not a False Positive,952.5,972.5,0.0,-9.5367431640625e-05,0.026095771645468543,0.0,5.0,-1.1022591590881348,5.00386212323163,0.0,5.8658857345581055,,0
1608,2528539,2019-02-22 05:15:33+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41458617,Pitch Rate Low During Rotation,Level 2,Not a False Positive,508.0,532.0,0.0,0.0010582708543346775,0.05407995760170744,0.0,5.0,-0.7344724535942078,5.0374897106273755,4.0,6.161556720733643,99.99999181704001,0
1609,2528443,2019-02-22 03:15:54+00:00,VH-VYK,737-800,QFA - 737-800 (1024 wps),YSSY,YBCG,41458742,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,4549.0,4571.0,4.0,-0.0002126224705430328,0.020641316379003474,0.0,30.0,3.5641074180603027,29.980497996012367,2.0,17.0360050201416,99.99999181704001,0
1610,2528396,2019-02-22 01:03:14+00:00,VH-VXS,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41458844,Rotation Speed High,Level 2,Not a False Positive,902.75,922.75,0.0,-9.5367431640625e-05,0.037247890802663434,0.0,5.0,-1.2862682342529297,5.156261340991871,0.0,5.792558550834656,99.99999181704001,0
1611,2528339,2019-02-22 00:00:33+00:00,VH-VXT,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41458892,Deep Touchdown,Level 2,Not a False Positive,5427.75,5447.75,2.0,-9.5367431640625e-05,0.03477557355302788,0.0,30.0,4.4669811725616455,30.253964742024742,0.0,398.35408782958984,99.99999181704001,0
1612,2528172,2019-02-21 20:19:17+00:00,VH-VYK,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41459131,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,5601.0,5623.0,10.0,0.0026014984631147543,0.022330829079441433,0.0,30.0,4.291615962982178,29.980497996012367,2.0,15.121830940246582,99.99999181704001,0
1613,2527962,2019-02-21 06:17:58+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),YPPH,YPAD,41459454,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,488.75,508.75,0.0,-9.5367431640625e-05,0.028309540617816976,0.0,1.0,-1.1942540407180786,1.0124205564841247,0.0,54.156962394714355,99.99999181704001,0
1614,2527551,2019-02-20 23:30:50+00:00,VH-XZE,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41459968,Rotation Speed High,Level 2,Not a False Positive,1047.5,1067.5,4.0,-0.00152587890625,0.028132232915494576,0.0,5.0,-1.1022591590881348,5.1087528950459244,0.0,6.503906965255737,99.99999181704001,0
1616,2526661,2019-02-20 02:20:49+00:00,VH-VXM,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41460788,Deep Touchdown,Level 2,Not a False Positive,7830.75,7850.75,0.0,-9.5367431640625e-05,0.036452777198535,0.0,30.0,4.9267449378967285,30.371152242024742,0.0,397.11190032958984,99.99999181704001,0
1617,2526621,2019-02-20 02:28:17+00:00,VH-VXD,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41460815,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,4775.0,4797.0,0.0,-0.0002126224705430328,0.019084058859187784,0.0,30.0,4.291615962982178,30.195370992024742,2.0,409.55096435546875,99.99999181704001,0
1621,2525952,2019-02-19 02:54:18+00:00,VH-VXK,737-800,QFA - 737-800 (1024 wps),YSSY,UNKNOWN,41461501,VFE (Flap Airspeed Limit) Exceedance,Level 2,Bad Parameter: Bad Sensor on Airplane,7533.0,7586.0,2.0,4.487879136029412e-05,0.007781358709038712,0.0,1.0,-1.378301739692688,0.8468121451300543,33.0,53.80577278137207,99.99999181704001,1
1623,2533376,2019-02-27 21:22:15+00:00,VH-VYZ,737-800,QFA - 737-800 (1024 wps),YBBN,NZCH,41453323,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,1050.0,1070.0,0.0,0.0041961669921875,0.040390012916974374,0.0,5.0,-0.8263902068138123,5.180015563964844,0.0,9.207165718078613,99.99999181704001,0
1624,2523659,2019-02-16 08:39:55+00:00,VH-VXH,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41463875,Deep Touchdown,Level 2,Not a False Positive,4720.0,4740.0,0.0,-0.00152587890625,0.033727690713157,0.0,30.0,4.109851360321045,30.019589742024742,0.0,399.6492004394531,99.99999181704001,0
1625,2531681,2019-02-26 06:15:05+00:00,VH-VYA,737-800,QFA - 737-800 (1024 wps),YSSY,YPAD,41454705,Rotation Speed High,Level 2,Not a False Positive,1210.5,1230.5,0.0,-9.5367431640625e-05,0.04537764970217497,0.0,1.0,-0.8263902068138123,1.016927768022586,0.0,6.091096639633179,99.99999181704001,0
1626,2523615,2019-02-15 04:32:36+00:00,VH-VXO,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41464008,Rotation Speed High,Level 2,Not a False Positive,838.5,858.5,0.0,-9.5367431640625e-05,0.05711632965662685,0.0,5.0,-0.6425739526748657,5.156261340991871,0.0,9.155611038208008,99.99999181704001,0
1627,2523582,2019-02-17 00:21:56+00:00,VH-VXI,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41464090,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,7025.0,7053.0,0.0,0.00012814998626708984,0.006633584023583102,0.0,0.0,34.08021545410156,0.009501702882148124,8.0,1422.890869140625,99.99999181704001,0
1628,2522779,2019-02-17 06:41:16+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),NZAA,YSSY,41464444,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,7438.0,11927.0,2.0,-9.642730067825234e-06,0.007961899641697391,0.0,0.0,-1.4703545570373535,0.004750851441074062,4469.0,0.0,99.99999181704001,1
1631,2521162,2019-02-13 23:58:20+00:00,VH-VYE,737-800,QFA - 737-800 (1024 wps),YPAD,YBAS,41467092,GPWS: Sink Rate,Level 2,Not a False Positive,6920.0,6942.0,0.0,0.00013914264616419057,0.01398320183085743,0.0,30.0,2.1967811584472656,30.371152242024742,2.0,1786.5072021484375,99.99999181704001,0
1632,2518334,2019-02-12 00:48:27+00:00,VH-VXQ,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,41468977,Pitch Rate Low During Rotation,Level 2,Not a False Positive,630.25,654.25,0.0,1.9996396956905243e-05,0.05024378573336463,0.0,5.0,-0.6425739526748657,5.156261340991871,4.0,396.4995651245117,99.99999181704001,0
1633,2518330,2019-02-12 00:37:28+00:00,VH-XZK,737-800,QFA - 737-800 (1024 wps),YBBN,YBCS,41468992,Deep Touchdown,Level 2,Not a False Positive,7180.0,7200.0,2.0,-9.5367431640625e-05,0.025636057726655545,0.0,30.0,1.9228054285049438,30.078183492024742,0.0,6.3235297203063965,99.99999181704001,0
1634,2518073,2019-02-12 03:01:33+00:00,VH-VZD,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41469724,Rotation Speed High,Level 2,Not a False Positive,1000.0,1020.0,2.0,-9.5367431640625e-05,0.03421893450888976,0.0,5.0,-1.5624268054962158,5.156261340991871,0.0,9.364095687866211,99.99999181704001,0
1636,2518025,2019-02-12 05:59:51+00:00,VH-VYE,737-800,QFA - 737-800 (1024 wps),YSSY,YPAD,41469857,Climb Speed Low,Level 2,Not a False Positive,853.0,874.0,0.0,0.0005548650568181819,0.01637370626749447,0.0,5.0,-1.0102835893630981,5.132507118018898,1.0,16.734243392944336,99.99999181704001,0
1637,2517922,2019-02-10 09:57:05+00:00,VH-VYF,737-800,QFA - 737-800 (1024 wps),YBCG,YSSY,41469975,Pitch Rate Low During Rotation,Level 2,Not a False Positive,539.5,563.5,2.0,-0.0003260950888356855,0.04600242203248118,0.0,5.0,-0.8263902068138123,5.0374897106273755,4.0,10.224970817565918,99.99999181704001,0
1638,2517544,2019-02-09 22:09:46+00:00,VH-VYF,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,41470513,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,732.75,752.75,2.0,-9.5367431640625e-05,0.06579430962900365,0.0,5.0,-0.8263902068138123,5.0374897106273755,0.0,389.9994201660156,99.99999181704001,0
1640,2508311,2019-01-30 04:17:39+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41480277,Airborne Speed High,Level 2,Not a False Positive,994.0,1015.0,2.0,0.0005548650568181819,0.06717722240327866,0.0,1.0,0.1836477518081665,1.021435028467423,1.0,405.77752685546875,99.99999181704001,0
1641,2516379,2019-02-08 02:54:59+00:00,VH-VXP,737-800,QFA - 737-800 (1024 wps),YPPH,YPAD,41472059,Pitch Rate Low During Rotation,Level 2,Not a False Positive,547.75,571.75,0.0,0.0001930421398532006,0.0464842113987731,0.0,5.0,-0.8263902068138123,5.156261340991871,4.0,51.929991722106934,99.99999181704001,0
1642,2516269,2019-02-08 00:19:16+00:00,VH-VXQ,737-800,QFA - 737-800 (1024 wps),YGIA,YPPH,41472149,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,6167.0,6189.0,0.0,-0.0002126224705430328,0.015598731278908165,0.0,30.0,4.109851360321045,30.136777242024742,2.0,58.13566970825195,99.99999181704001,0
1643,2515248,2019-02-07 00:42:39+00:00,VH-VYI,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,41473450,Rotation Speed High,Level 2,Not a False Positive,981.5,1001.5,8.0,-9.5367431640625e-05,0.05133245543491362,0.0,1.0,-1.2862682342529297,1.016927768022586,0.0,391.49705505371094,99.99999181704001,0
1644,2515247,2019-02-07 00:18:48+00:00,VH-VXN,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41473453,Deep Touchdown,Level 2,Not a False Positive,4804.5,4824.5,13.0,8.344650268554688e-05,0.026356716867097292,0.0,30.0,3.017686605453491,29.892607371012367,0.0,8.552135944366455,99.99999181704001,0
1645,2515208,2019-02-06 23:17:27+00:00,VH-VXS,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41473492,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,3607.0,3632.0,2.0,4.76837158203125e-06,0.004360693916924747,0.0,0.0,-0.18336987495422363,0.009501702882148124,5.0,-6.582202434539795,99.99999181704001,0
1646,2514652,2019-02-06 02:14:53+00:00,VH-VYE,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41473885,Rotation Speed High,Level 2,Not a False Positive,727.25,747.25,10.0,-9.5367431640625e-05,0.030638895489188574,0.0,5.0,-1.1022591590881348,5.150322785248628,0.0,397.7647705078125,99.99999181704001,0
1647,2514686,2019-02-06 02:09:54+00:00,VH-VXD,737-800,QFA - 737-800 (1024 wps),YBAS,YMML,41473914,Pitch Rate Low During Rotation,Level 2,Not a False Positive,418.75,442.75,0.0,-0.0003260950888356855,0.056214099276999635,0.0,5.0,-0.36699384450912476,5.180015563964844,4.0,1766.8646545410156,99.99999181704001,0
1648,2514150,2019-02-05 07:21:39+00:00,VH-VXU,737-800,QFA - 737-800 (1024 wps),YPPH,YMML,41474359,Pitch Rate Low During Rotation,Level 2,Not a False Positive,526.5,550.5,2.0,0.00036608788274949597,0.029251598806234923,0.0,5.0,-0.36699384450912476,5.144384229505384,4.0,48.41267013549805,99.99999181704001,0
1649,2513076,2019-02-04 05:47:40+00:00,VH-VXQ,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41475654,Deep Touchdown,Level 2,Not a False Positive,4801.75,4821.75,2.0,0.00026226043701171875,0.03340771748869998,0.0,30.0,4.109851360321045,30.136777242024742,0.0,8.417510509490967,99.99999181704001,0
1650,2511845,2019-02-03 02:33:15+00:00,VH-VXC,737-800,QFA - 737-800 (1024 wps),YBMA,YBBN,41476874,GPWS: Glideslope,Level 2,Not a False Positive,7873.0,7894.0,0.0,0.0005548650568181819,0.007800376913407133,0.0,30.0,4.564122200012207,30.195370992024742,1.0,15.426447868347168,99.99999181704001,0
1651,2511525,2019-02-02 07:20:48+00:00,VH-VZK,737-800,QFA - 737-800 (1024 wps),YPPH,YSSY,41477342,Rotation Speed High,Level 2,Not a False Positive,639.25,659.25,2.0,-9.5367431640625e-05,0.025402008315187047,0.0,1.0,-1.1022591590881348,1.0304494515443459,0.0,48.46679210662842,99.99999181704001,0
1652,2511197,2019-02-01 22:47:19+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,41477800,Rotation Speed High,Level 2,Not a False Positive,1182.25,1202.25,0.0,-9.5367431640625e-05,0.02997675021185631,0.0,15.0,-0.6425739526748657,15.600629170735678,0.0,396.5703811645508,99.99999181704001,0
1653,2510785,2019-02-01 02:57:36+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YSSY,YBCG,41478519,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,4398.0,4485.0,2.0,0.0005548650568181819,0.02623046371047711,0.0,30.0,2.1054749488830566,30.253964742024742,67.0,15.313580513000488,99.99999181704001,0
1654,2503876,2019-01-24 17:10:11+00:00,VH-VZQ,737-800,QFA - 737-800 (1024 wps),NZAA,YMML,41485086,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,13935.0,13957.0,0.0,0.0026014984631147543,0.020398872229659897,0.0,30.0,4.0189409255981445,29.980497996012367,2.0,351.3223876953125,99.99999181704001,0
1655,2510276,2019-02-01 01:23:22+00:00,VH-VYE,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41478860,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,2128.0,4517.0,0.0,1.0958250481807453e-05,0.01041658555499419,0.0,0.0,-1.2862682342529297,0.0,2369.0,3298.8845947265627,99.99999181704001,1
1656,2510015,2019-01-31 09:12:49+00:00,VH-VZA,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41479029,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,7925.0,7947.0,8.0,-0.0002126224705430328,0.01536442631120383,0.0,30.0,4.0189409255981445,30.253964742024742,2.0,12.799018859863281,99.99999181704001,0
1657,2509953,2019-01-31 07:51:06+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YPAD,YSCB,41479153,Rotation Speed High,Level 2,Not a False Positive,468.5,488.5,11.0,-9.5367431640625e-05,0.059005725162977134,0.0,5.0,-1.378301739692688,5.2037697869378166,0.0,12.294135093688965,99.99999181704001,0
1658,2509877,2019-01-31 05:07:27+00:00,VH-VYK,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,41479323,GPWS: Windshear Warning,Level 2,Not a False Positive,8624.0,8647.0,8.0,0.00042799042492378046,0.009325324977013895,0.0,30.0,4.291615962982178,29.980497996012367,3.0,71.55516052246094,99.99999181704001,0
1659,2509706,2019-01-30 23:05:25+00:00,VH-VYZ,737-800,QFA - 737-800 (1024 wps),YPPH,YBBN,41479662,Airborne Speed High,Level 2,Not a False Positive,740.0,760.0,0.0,-0.00152587890625,0.04993811230111857,0.0,10.0,-0.8263902068138123,10.273455301920574,0.0,56.22502136230469,99.99999181704001,0
1660,2508534,2019-01-30 09:29:53+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,41480004,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1973.0,7388.75,2.0,-2.3721908391594525e-05,0.009251459023629859,0.0,0.0,-1.5624268054962158,0.009501702882148124,5395.75,392.0603729248047,99.99999181704001,1
1661,2508485,2019-01-30 03:09:37+00:00,VH-VXF,737-800,QFA - 737-800 (1024 wps),YBAS,YSSY,41480052,TCAS Resolution Advisory,Level 2,Not a False Positive,654.0,688.0,2.0,0.0004384055066464552,0.0030533502677266315,0.0,0.0,-1.1942540407180786,0.0,14.0,1677.0828857421875,99.99999181704001,0
1662,2508412,2019-01-30 06:39:28+00:00,VH-VZK,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41480134,High Bank Angle on Flare,Level 2,Not a False Positive,4807.25,4827.25,0.0,-9.5367431640625e-05,0.020065710808718697,0.0,30.0,4.563663959503174,30.327206929524742,0.0,12.446958541870117,99.99999181704001,0
1663,2508311,2019-01-30 04:17:39+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41480275,Rotation Speed High,Level 2,Not a False Positive,987.75,1007.75,2.0,-9.5367431640625e-05,0.06145829758737226,0.0,1.0,0.1836477518081665,1.021435028467423,0.0,389.9132080078125,99.99999181704001,0
1664,2508261,2019-01-30 01:28:20+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),YBHM,YMML,41480443,Rotation Speed High,Level 2,Not a False Positive,448.25,468.25,2.0,-9.5367431640625e-05,0.030692296829620734,0.0,5.0,-1.1942540407180786,5.156261340991871,0.0,9.064861536026001,99.99999181704001,0
